question,answer,answer_index,hops,thinking,cypher_query
"Michael Levitt có quốc tịch nào?
A. Đức
B. Hoa Kỳ
C. Pháp
D. Nhật Bản",B,1,1,"The rephrased question asks about the nationality/country of Michael Levitt. The correct answer is 'Hoa Kỳ' (United States). The distractors 'Đức', 'Pháp', 'Nhật Bản' are all countries and are not present in the forbidden database results (United States, United Kingdom, Israel, South Africa).","MATCH (p:Person {name: ""Michael Levitt""})-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Trần Ninh Dương là công dân của quốc gia nào?
A. Hoa Kỳ
B. Nhật Bản
C. Hàn Quốc
D. Đức",A,0,1,"The rephrased question asks for the nationality/country of Trần Ninh Dương (Chen-ning Yang). The correct answer 'United States' is translated to 'Hoa Kỳ'. The distractors 'Nhật Bản' (Japan), 'Hàn Quốc' (South Korea), and 'Đức' (Germany) are all country names, plausible as distractors, and are not among the forbidden results from the database: 'United States', 'Taiwan', 'People's Republic of China', 'China'.","MATCH (p:Person {name: ""Chen-ning Yang""})-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Ernest Hemingway đã làm công việc gì?
A. Giáo viên
B. Nhà báo
C. Luật sư
D. Bác sĩ",B,1,1,"The question has been rephrased to ask about an occupation type, the correct answer is 'Nhà báo' (journalist), and the distractors are other occupations that are not present in the forbidden database results.","MATCH (p:Person {name: ""Ernest Hemingway""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Orhan Pamuk theo đuổi sự nghiệp nào?
A. Nhà thơ
B. Tiểu thuyết gia
C. Dịch giả
D. Nhà sử học",B,1,1,"The rephrased question asks for the occupation of Orhan Pamuk. The correct answer 'Tiểu thuyết gia' (novelist) is the specified occupation. The distractors 'Nhà thơ' (poet), 'Dịch giả' (translator), and 'Nhà sử học' (historian) are all occupations of the same type and are not present in the forbidden database results (academic, writer, essayist, journalist, screenwriter).","MATCH (p:Person {name: ""Orhan Pamuk""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Reinhard Genzel giữ chức danh công việc nào?
A. Giảng viên đại học
B. Kỹ sư
C. Bác sĩ
D. Nhà báo",A,0,1,"The question has been rephrased to ask about Reinhard Genzel's job title/occupation. The correct answer 'Giảng viên đại học' is the Vietnamese translation of 'university teacher' as specified in the database. The distractors 'Kỹ sư', 'Bác sĩ', and 'Nhà báo' are all occupations, are in Vietnamese, and are not among the forbidden list of results from the database ('scientist', 'astronomer', 'astrophysicist').","MATCH (p:Person {name: ""Reinhard Genzel""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của Roger Sperry là gì?
A. Nhà hóa học
B. Bác sĩ
C. Kỹ sư
D. Nhà sinh vật học",B,1,1,"The rephrased question asks for an occupation. The correct answer 'physician' is translated to 'Bác sĩ' in Vietnamese. The distractors 'Nhà hóa học', 'Kỹ sư', 'Nhà sinh vật học' are all occupations, are plausible choices, and are strictly not present in the forbidden list of database results ('university teacher', 'physician', 'physiologist', 'psychologist', 'neurologist').","MATCH (p:Person {name: ""Roger Sperry""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Hans Fischer mang quốc tịch của quốc gia nào?
A. Áo
B. Pháp
C. Đức
D. Thụy Sĩ",C,2,1,"The rephrased question asks for Hans Fischer's nationality. The correct answer 'Germany' is translated to 'Đức'. Distractors are other country names (Áo, Pháp, Thụy Sĩ) and are not in the forbidden list provided in the input.","MATCH (p:Person {name: ""Hans Fischer""})-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Nghề nghiệp của George Wald là gì?
A. Giáo sư
B. Giảng viên
C. Nhà nghiên cứu
D. Nhà giáo dục",C,2,1,"The rephrased question asks about George Wald's occupation, directly translating 'làm nghề gì'. The correct answer 'researcher' is translated to 'Nhà nghiên cứu'. The distractors 'Giáo sư' (professor), 'Giảng viên' (lecturer), and 'Nhà giáo dục' (educator) are all valid occupations, are plausible for someone in academia/science, and are confirmed not to be present in the forbidden list of database results.","MATCH (p:Person {name: ""George Wald""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của Robert Lefkowitz là gì?
A. Kỹ sư
B. Bác sĩ
C. Nhà văn
D. Luật sư",B,1,1,"The rephrased question asks for the occupation of Robert Lefkowitz. The correct answer 'physician' is translated to 'Bác sĩ' in Vietnamese. The distractors 'Kỹ sư', 'Nhà văn', 'Luật sư' are also occupations and are not present in the forbidden list of database results ('university teacher', 'chemist', 'physician', 'biochemist', 'researcher').","MATCH (p:Person {name: ""Robert Lefkowitz""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp chính của Melvin Calvin là gì?
A. Nhà vật lý
B. Giáo sư đại học
C. Bác sĩ
D. Nhà toán học",B,1,1,"The question is rephrased to ask about Melvin Calvin's occupation. The correct answer 'university teacher' is translated to 'Giáo sư đại học'. The distractors 'Nhà vật lý' (physicist), 'Bác sĩ' (doctor), and 'Nhà toán học' (mathematician) are all occupations, are translated into Vietnamese, and are not present in the forbidden database results list ('chemist', 'biologist', 'biochemist', 'engineer').","MATCH (p:Person {name: ""Melvin Calvin""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Chức danh nghề nghiệp của Emilio G. Segrè là gì?
A. Nhà hóa học
B. Kỹ sư
C. Nhà vật lý hạt nhân
D. Nhà toán học",C,2,1,"The question is rephrased to ask about Emilio G. Segrè's occupation. The correct answer is 'nuclear physicist' translated to Vietnamese as 'nhà vật lý hạt nhân'. The distractors 'Nhà hóa học' (chemist), 'Kỹ sư' (engineer), and 'Nhà toán học' (mathematician) are all plausible occupations, are of the same data type as the correct answer, and are NOT present in the forbidden list ('university teacher', 'physicist', 'writer').","MATCH (p:Person {name: ""Emilio G. Segrè""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của Seamus Heaney là gì?
A. Nhà báo
B. Tác giả
C. Luật sư
D. Nhà khảo cổ học",B,1,1,"The rephrased question asks about the occupation of Seamus Heaney. The correct answer is 'tác giả' (author) in Vietnamese. The distractors are other occupations (journalist, lawyer, archaeologist) and are not present in the forbidden database results.","MATCH (p:Person {name: ""Seamus Heaney""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp chính của Élie Metchnikoff là gì?
A. Nhà vật lý
B. Nhà di truyền học
C. Nhà vi sinh vật học
D. Dược sĩ",C,2,1,"The rephrased question asks about Élie Metchnikoff's occupation. The correct answer is 'Nhà vi sinh vật học' (microbiologist). The distractors 'Nhà vật lý' (physicist), 'Nhà di truyền học' (geneticist), and 'Dược sĩ' (pharmacist) are all valid occupations, are of the same type as the correct answer, and are not present in the forbidden list of database results.","MATCH (p:Person {name: ""Élie Metchnikoff""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của Heike Kamerlingh Onnes là gì?
A. Giáo sư
B. Kỹ sư
C. Bác sĩ
D. Nhà văn",A,0,1,"The question has been rephrased from 'Heike Kamerlingh Onnes làm nghề gì?' to 'Nghề nghiệp của Heike Kamerlingh Onnes là gì?', both asking about the occupation. The Cypher query returns `o.name` (Occupation). The correct answer 'professor' is translated to 'Giáo sư'. The distractors 'Kỹ sư', 'Bác sĩ', 'Nhà văn' are all valid occupations in Vietnamese and are not present in the forbidden list from the database results.","MATCH (p:Person {name: ""Heike Kamerlingh Onnes""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của Irène Joliot-Curie là gì?
A. Nhà sinh vật học
B. Nhà hóa học
C. Nhà thiên văn học
D. Kỹ sư",B,1,1,"The rephrased question asks about Irène Joliot-Curie's occupation. The correct answer is 'chemist', which translates to 'Nhà hóa học' in Vietnamese. The distractors are other common scientific/technical occupations ('Nhà sinh vật học', 'Nhà thiên văn học', 'Kỹ sư') and are not present in the provided list of forbidden database results.","MATCH (p:Person {name: ""Irène Joliot-Curie""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Doris Lessing được biết đến với vai trò nghề nghiệp nào?
A. Nhà báo
B. Giáo sư
C. Tiểu thuyết gia
D. Nhà phê bình",C,2,1,"The rephrased question asks about Doris Lessing's occupation, matching the Cypher query returning `o.name` for `Occupation`. The correct answer 'novelist' is translated to 'Tiểu thuyết gia' in Vietnamese. The distractors 'Nhà báo' (journalist), 'Giáo sư' (professor), and 'Nhà phê bình' (critic) are all valid occupations, are not in the forbidden list of database results, and are distinct from the correct answer.","MATCH (p:Person {name: ""Doris Lessing""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Willy Brandt mang quốc tịch của quốc gia nào?
A. Đế quốc Đức
B. Pháp
C. Vương quốc Anh
D. Bỉ",A,0,1,"The rephrased question asks about the nationality/country of citizenship for Willy Brandt. The correct answer is 'German Empire' (Đế quốc Đức). Distractor options are other European countries, which are of the same type (country names) and are not found in the forbidden database results (Germany, Norway, Sweden, Spain).","MATCH (p:Person {name: ""Willy Brandt""})-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Nghề nghiệp chính của Norman Borlaug là gì?
A. Nhà hóa học
B. Nhà nông học
C. Nhà vật lý
D. Nhà kinh tế học",B,1,1,"The rephrased question asks for Norman Borlaug's main occupation. The correct answer 'agronomist' is translated to 'Nhà nông học' in Vietnamese. The distractors 'Nhà hóa học' (Chemist), 'Nhà vật lý' (Physicist), and 'Nhà kinh tế học' (Economist) are all valid occupations, are in Vietnamese, and are confirmed not to be present in the forbidden list of database results.","MATCH (p:Person {name: ""Norman Borlaug""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Quốc tịch của Otto Hahn là gì?
A. Áo
B. Đế quốc Đức
C. Pháp
D. Thụy Sĩ",B,1,1,"The rephrased question asks about the nationality/country of Otto Hahn. The correct answer is 'Đế quốc Đức' (German Empire). The distractors are other countries (Áo, Pháp, Thụy Sĩ), are of the same type, and are not from the forbidden list provided in the database results.","MATCH (p:Person {name: ""Otto Hahn""})-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Vai trò nghề nghiệp của Nathan Söderblom là gì?
A. Nhà thơ
B. Người viết tự truyện
C. Nhà triết học
D. Nhà báo",B,1,1,"The rephrased question asks for the occupation of Nathan Söderblom, as indicated by the Cypher query returning `o.name` (occupation). The correct answer 'autobiographer' is translated to 'Người viết tự truyện'. The distractors 'Nhà thơ' (poet), 'Nhà triết học' (philosopher), and 'Nhà báo' (journalist) are all occupations, are plausible for a historical figure, and are not present in the forbidden list of database results ('university teacher', 'historian', 'theologian', 'pastor').","MATCH (p:Person {name: ""Nathan Söderblom""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Finn E. Kydland đảm nhiệm công việc gì?
A. Kỹ sư
B. Giảng viên đại học
C. Bác sĩ
D. Luật sư",B,1,1,"The rephrased question asks about Finn E. Kydland's occupation. The correct answer 'university teacher' is translated to 'Giảng viên đại học'. The distractors 'Kỹ sư' (engineer), 'Bác sĩ' (doctor), and 'Luật sư' (lawyer) are all common occupations, distinct from the correct answer, and not present in the forbidden database results.","MATCH (p:Person {name: ""Finn E. Kydland""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của André Lwoff là gì?
A. Dược sĩ
B. Kỹ sư
C. Bác sĩ
D. Nhà hóa học",C,2,1,"The rephrased question asks about André Lwoff's occupation, directly mapping to the Cypher query returning `o.name` (occupation). The correct answer 'physician' is translated to 'Bác sĩ'. The distractors 'Dược sĩ' (pharmacist), 'Kỹ sư' (engineer), and 'Nhà hóa học' (chemist) are all occupations, are distinct from the correct answer, and are not in the list of forbidden database results.","MATCH (p:Person {name: ""André Lwoff""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Nghề nghiệp của Reinhard Selten là gì?
A. Nhà vật lý
B. Esperantist
C. Nhà hóa học
D. Nhà sinh vật học",B,1,1,"The rephrased question asks for an occupation. The correct answer is 'Esperantist' (keeping the specific term). Distractors are other occupations, are not in the forbidden database results (university teacher, mathematician, economist), and are translated to Vietnamese.","MATCH (p:Person {name: ""Reinhard Selten""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Vai trò nghề nghiệp nào sau đây được biết đến của Bertrand Russell?
A. Người viết tự truyện
B. Nhà sử học
C. Nhà kinh tế học
D. Nhà tâm lý học",A,0,1,"The rephrased question asks about the occupation of Bertrand Russell. The correct answer is 'autobiographer', translated to 'Người viết tự truyện'. The distractors are 'Nhà sử học' (historian), 'Nhà kinh tế học' (economist), and 'Nhà tâm lý học' (psychologist), all of which are occupations, translated to Vietnamese, and are NOT present in the forbidden database results list.","MATCH (p:Person {name: ""Bertrand Russell""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
